"ogrn","inn","kpp","full_name","name","okved"
1128383000668,"2983008350","298301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИП ЛАЙН ТЕЛЕКОМ""","ООО ""ВИП ЛАЙН ТЕЛЕКОМ""","61.10"
1128601000990,"8601046290","860101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОБИЛЬНЫЕ ТЕЛЕВИЗИОННЫЕ СИСТЕМЫ""","ООО ""МТС""","61.10"
1128601002529,"8601046974","860101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГОСТРОЙ""","ООО ""ЭНЕРГОСТРОЙ""","61.10"
1125906003970,"5906115120","590601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИНЕРЖИ""","ООО ""СИНЕРЖИ""","61.10"
1107746485780,"7716666330","771601001","АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАСКАД-ТЕЛЕКОМ-СЕРВИС""","АО ""КТС""","61.10"
1107746486550,"7724751149","772401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙТИКОМТЕХ""","ООО ""АЙТИКОМТЕХ""","61.90"
1107746488090,"7734638135","773401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОБАЙЛ ЭКСПРЕСС КАМПАНИ""","ООО ""МЭК""","61.10"
1107746488134,"7709855619","770901001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СУСНЕТ ТЕЛЕКОМ""","ООО ""СУСНЕТ ТЕЛЕКОМ""","61.10.1"
1107746488850,"7724751251","770101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЮЗ ЭЛЕКТРО""","ООО ""СОЮЗ ЭЛЕКТРО""","61.10"
1107746489454,"7714810934","771401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САЙБЕРИТЕХ""","ООО ""САЙБЕРИТЕХ""","61.10.4"
1107746489718,"7717676412","771701001","ОБЩЕСТВО С ДОПОЛНИТЕЛЬНОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНТАКТ""","ООО ""КОНТАКТ""","61.10.1"
1107746489916,"7702734510","770201001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРИМПЭЙ""","ООО ""ПРИМПЭЙ""","61.10.1"
1107746492260,"7733737180","773301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИЗНЕСС ТЕЛЕКОМ ГРУПП""","ООО ""БТГ""","61.1"
1107746494998,"7715816230","771501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕЛЛЕКТУАЛЬНЫЕ КОММУНИКАЦИОННЫЕ СИСТЕМЫ""","ООО ""ИНТЕЛКОМСИСТЕМС""","61.10.1"
1027600789028,"7605019049","760401001","ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГЛОБАЛЬНЫЕ ТЕЛЕСИСТЕМЫ""","ЗАО ""ГЛОБАЛЬНЫЕ ТЕЛЕСИСТЕМЫ""","61.10.1"
1187746541421,"9709032986","770901001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНСПОРТНЫЕ ИНФОРМАЦИОННЫЕ СИСТЕМЫ""","ООО ""ТИС""","61.20.3"
1187746544677,"7728430844","772801001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНФОРМАЦИОННАЯ МАГИСТРАЛЬ""","ООО ""ИНФОМАГИСТРАЛЬ""","61.20"
1187746547097,"7724443271","772401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПОРТ МОБАЙЛ""","ООО ""СПОРТ МОБАЙЛ""","61.20"
1171447000504,"1435316280","143501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕЛЕМАТИКА""","ООО ""ТЕЛЕМАТИКА""","61.10"
1157847093337,"7804191870","780401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДАЙМЭН""","ООО ""ДАЙМЭН""","61.10.9"
1157847095130,"7806096452","780601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОРДГРУПКОНСАЛТ""","ООО ""НОРДГРУПКОНСАЛТ""","61.10"
1157847096550,"7804192390","780501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕДИА АРЕНА""","ООО ""МЕДИА АРЕНА""","61.10.4"
1157847098463,"7807073271","780701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕВЕРО-ЗАПАД КОННЕКТ""","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕВЕРО-ЗАПАД КОННЕКТ""","61.10.4"
1024200702294,"4205025388","420501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""Е-ЛАЙТ-ТЕЛЕКОМ""","ООО ""Е-ЛАЙТ-ТЕЛЕКОМ""","61.10"
1024200707629,"4205016626","420501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГИЯ-ПЛЮС""","ООО ""ЭНЕРГИЯ-ПЛЮС""","61.10"
1141327001617,"1327022149","132701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЛОЙД""","ООО ""ЛЛОЙД""","61.10"
1141402000299,"1402017630","140201001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРНАДО-СЕВЕР""","ООО ""ТОРНАДО""","61.10"
1141426000143,"1426334163","142601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СКАЙЛАЙН""","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СКАЙЛАЙН""","61.10"
1141426000231,"1426334188","142601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙСНЕТ""","ООО ""АЙСНЕТ""","61.10"
1020502626539,"0541027105","057201001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАВИГАТОР""","ООО ""НАВИГАТОР""","61.10.4"
1020502629091,"2632049484","057301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕЛЕКОМ""","ООО ""ТЕЛЕКОМ""","61.10.1"
1020502629817,"0562051370","057201001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИСКРА-Д""","ООО ""ИСКРА-Д""","61.10"
1020502630136,"0562052293","057201001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОЛИТЕХНИК""","ООО ""ПОЛИТЕХНИК""","61.10.1"
1020502631038,"0560020306","057301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦИАЛИЗИРОВАННОЕ МАЛОЕ ПРЕДПРИЯТИЕ ПО СТРОИТЕЛЬСТВУ ФУНДАМЕНТОВ (МП ""ФУНДАМЕНТСТРОЙ"")""","СМП ""ФУНДАМЕНТСТРОЙ""","61.10"
1020502634976,"0562051243","057201001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СКАТ""","ООО ""СКАТ""","61.10"
1182225002519,"2222865062","222201001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРЕО""","ООО ""КРЕО""","61.10"
1187746721326,"9705121882","770201001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВТБ МОБАЙЛ""","ООО ""ВТБ МОБАЙЛ""","61.10"
1187746721403,"7727389015","772701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕРВИС МОНИТОРИНГ""","ООО ""СЕРВИС МОНИТОРИНГ""","61.20"
1187746722338,"9723059203","772301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ХАББЛ-ТЕЛЕКОМ""","ООО ""ХАББЛ-ТЕЛЕКОМ""","61.10"
1187746729686,"9701116970","770101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУСТЕЛ""","ООО ""РУСТЕЛ""","61.90"
1187746729720,"9701116987","770101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОСНЕТ""","ООО ""МОСНЕТ""","61.10"
1110327004534,"0326497973","032601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИКС+""","ООО ""БИКС+""","61.10"
1110327009088,"0323357720","032601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОЛЗОН""","ООО ""ОЛЗОН""","61.10"
1110327010309,"0326500432","032601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЛОБУС-М""","ООО ""ГЛОБУС-М""","61.10.9"
1110327012916,"0323359140","032301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОСТОЧНЫЕ СЕТИ""","ООО ""ВОСТОЧНЫЕ СЕТИ""","61.10"
1042600802826,"2631026269","263101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕВТУРТРАНС""","ООО ""НЕВТУРТРАНС""","61.10.1"
1097746457929,"7715768442","771501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕР""","ООО ""ИНТЕР""","61.10.9"
1145543024296,"5504247020","550701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТСВ""","ООО ""ТСВ""","61.10"
1217700552541,"9725065876","772501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕЛНЕТ ТЕЛЕКОМ""","ООО ""ВЕЛНЕТ ТЕЛЕКОМ""","61.10"
1176820005295,"6829132218","682901001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВИС""","ООО ""АВИС""","61.10"
1176820009618,"6829134800","682901001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕТЕВЫЕ РЕШЕНИЯ""","ООО ""СЕТЕВЫЕ РЕШЕНИЯ""","61.20"
1087232003649,"7203211264","720301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕАЛ""","ООО ""ГЕАЛ""","61.10.1"
1087232004650,"7203211634","720301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРИНЦ""","ООО ""ПРИНЦ""","61.10.1"
1195275014450,"5262362470","526201001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКСЕСС ТЕЛЕКОМ""","ООО ""АКСЕСС ТЕЛЕКОМ""","61.10"
1165958093289,"5902038033","590601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕЛЕКОМ-СЕТЬ""","ООО ""ТЕЛЕКОМ-СЕТЬ""","61.10"
1165958093344,"5902038040","590301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТАНДАРТ-ТЕЛЕКОМ""","ООО ""СТАНДАРТ-ТЕЛЕКОМ""","61.10"
1165958096710,"5916031870","591601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПИРАМИДА""","ООО ""ПИРАМИДА""","61.10.3"
1157746631096,"7703388076","770301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УУРРАА КОЛЛ-ЦЕНТР""","ООО ""УУРРАА КОЛЛ-ЦЕНТР""","61.10.1"
1166313101756,"6316222314","631601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КУРАЙ ТЕЛЕКОМ""","ООО ""КУРАЙ ТЕЛЕКОМ""","61.10"
1131650005959,"1650261555","165001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛАТЫРЬ ТЕЛЕКОМ""","ООО ""АЛАТЫРЬ ТЕЛЕКОМ""","61.10.4"
1131650008819,"1650264130","165001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАМАТЕЛЕКОМ""","ООО ""КАМАТЕЛЕКОМ""","61.1"
1078603008736,"8603148026","860301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИБИРЬ-ТЕЛЕКОМ""","ООО ""СИБИРЬ-ТЕЛЕКОМ""","61.10.1"
1078603009110,"8603148192","667101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЭЛКОМ""","ООО ""ВЭЛКОМ""","61.10"
1078603009572,"8603148611","860301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕЧФЛОТ""","ООО ""РЕЧФЛОТ""","61.20"
1078603011684,"8603150610","860301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙ ПИ СИСТЕМЫ""","ООО ""АЙ ПИ СИСТЕМЫ""","61.10"
1078604002564,"8604042167","860401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СВОЙ КРУГ""","ООО ""СВОЙ КРУГ""","61.10.1"
1078606001100,"8606012545","860601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УРАЛ-ИНФОРМ""","ООО ""УРАЛ-ИНФОРМ""","61.10.1"
1057746872281,"7720527001","772001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАСТАК-ХОЛДИНГ""","ООО ""МАСТАК-ХОЛДИНГ""","61.10"
1057746878452,"7716525989","771601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕРРА""","ООО ""ИНТЕРРА""","61.10"
1179204006838,"9201521923","920101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИМПУЛЬС""","ООО "" ИМПУЛЬС""","61.90"
1197746334983,"9731041930","773101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""5 ДЖИ ТЕЛЕКОМ""","ООО ""5 ДЖИ ТЕЛЕКОМ""","61.20"
1197746339780,"9721081330","772101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОКТЕТ КОММУНИКАЦИИ""","ООО ""ОКТЕТКОМ""","61.10"
1156320000561,"6321375080","632101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВАЯ СЕТЬ""","ООО ""НОВАЯ СЕТЬ""","61.10"
1156320004422,"6321378846","632101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ХОСТ Б""","ООО ""ХОСТ Б""","61.10"
1156320007150,"6321381341","632101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МНОГОКАНАЛЬНЫЕ СИСТЕМЫ КОММУНИКАЦИЙ""","ООО ""МСК""","61.10"
1156324001261,"6324058442","632401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛИК""","ООО ""ЛИК""","61.10"
1125050009138,"5050099160","505001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОИГ-ЩЕЛКОВО""","ООО ""ПОИГ-ЩЕЛКОВО""","61.10.4"
1125053003756,"5053033489","505301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗР-ТЕЛЕКОМ ПЛЮС""","ООО ""ЗР-ТЕЛЕКОМ ПЛЮС""","61.10.1"
1125072000371,"5072002800","507201001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАРАНТИЯ - ЛУХОВИЦЫ""","ООО ""ГАРАНТИЯ - ЛУХОВИЦЫ""","61.10"
1085543048436,"5507206713","550701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИСТЕМЫ БЕЗОПАСНОСТИ ""СЕГУР""","ООО ""СБ ""СЕГУР""","61.10.4"
1126316004363,"6316175079","631601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЛОБАЛ ТЕЛЕКОМ""","ООО ""ГЛОБАЛ ТЕЛЕКОМ""","61.10.1"
1126316004836,"6316175544","631601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АНТЕРРА-САМАРА""","ООО ""АНТЕРРА-САМАРА""","61.10.9"
1126316006948,"6316177492","631601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОННЕКТЕЛ""","ООО ""КОННЕКТЕЛ""","61.10"
1126316008565,"6316179010","631601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЕЛЬТА-САМАРА""","ООО ""ДЕЛЬТА-САМАРА""","61.10"
1126316008675,"6316179115","631601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕЛЕКОМ СОЛЮШНС""","ООО ""ТЕЛЕКОМ СОЛЮШНС""","61.10"
1126316009203,"6316179637","631601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕБ ГРАНД""","ООО ""ВЕБ ГРАНД""","61.10"
1055000509520,"5001050927","500101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАЛНЕТ""","ООО ""БАЛНЕТ""","61.10"
1055000509937,"5001051078","500101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦИФРОВЫЕ ЛИНИИ""","ООО ""ЦИФРОВЫЕ ЛИНИИ""","61.10.4"
1056204062067,"6234019375","623401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКС КОМ""","ООО ""ЭКС КОМ""","61.10.1"
1056204075355,"6234021423","620601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""Х - ТРЕЙД""","ООО ""Х - ТРЕЙД""","61.10.1"
1177746468602,"9718063388","770501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОБИЛЬНЫЙ БИЛЛИНГ №1""","ООО ""МОБИЛЬНЫЙ БИЛЛИНГ №1""","61.10"
1177746473321,"7716857568","770901001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕВЕНТА-ТЕХНИКС""","ООО ""ЭС-ТЕХНИКС""","61.20"
1177746474234,"7716857624","771601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМПАНИЯ ИРИДА""","ООО ""КОМПАНИЯ ИРИДА""","61.20"
1177746476885,"9709000790","770901001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮЖНЫЕ МАГИСТРАЛЬНЫЕ ЛИНИИ СВЯЗИ""","ООО ""ЮМЛС""","61.10"
1103668016198,"3664104002","366301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВАНГАРД-СВЯЗЬ""","ООО ""АВАНГАРД-СВЯЗЬ""","61.10"
1103668020279,"3662155019","366201001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БРИЗЛ""","ООО ""БРИЗЛ""","61.10.4"
1103668020400,"3664104669","165501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НИКА""","ООО ""НИКА""","61.10"
1103668024019,"3665078933","366501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕЛЕКОМ 365""","ООО ""ТЕЛЕКОМ 365""","61.20"
5087746475339,"7720637131","772001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕЛЕКОМ-СЕРВИС""","ООО ""ТЕЛЕКОМ-СЕРВИС""","61.10.9"
5087746479794,"7716621033","772901001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИМКО ЭНТЕРПРАЙСЕС""","ООО ""СИМКО""","61.1"
1095404020425,"5404400677","540401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНОГРУПП""","ООО ""ТЕХНОГРУПП""","61.10.4"
1067759687291,"7710651433","771001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЫКОВСКИЙ ПРИЧАЛ""","ООО ""ЛЫКОВСКИЙ ПРИЧАЛ""","61.20"
1067759740773,"7713601864","771301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕЛЕКОМИНТЕРЛАЙН""","ООО ""ТЕЛЕКОМИНТЕРЛАЙН""","61.10"
1127313000209,"7313007529","731301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФАРТ""","ООО ""ФАРТ""","61.10.1"
1127313000385,"7313007705","731301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЛНА""","ООО ""ВОЛНА""","61.10"
1127321000465,"7321318060","732101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТРСВЯЗЬ""","ООО ""ЦЕНТРСВЯЗЬ""","61.10"
5147746290390,"7713798353","771301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СВЯЗЬ КОНСТРУКТ""","ООО ""СВЯЗЬ КОНСТРУКТ""","61.10"
5147746290720,"7718305555","771801001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛИТ-ТЕЛЕКОМ""","ООО ""ЛИТ-ТЕЛЕКОМ""","61.10"
5147746292414,"7727847473","772701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОЗИЦИОНЕР""","ООО ""ПОЗИЦИОНЕР""","61.10"
5147746296561,"7729787036","772801001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕРНЕТ КОММУНИКАЦИИ""","ООО ""ИНТЕРНЕТ КОММУНИКАЦИИ""","61.10.1"
5147746299003,"7714950360","771401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИТИМОБАЙЛ""","ООО ""СИТИМОБАЙЛ""","61.10.1"
1057810126065,"7843301212","784301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОРСКАЯ ЛИГА""","ООО ""МОРСКАЯ ЛИГА""","61.10"
